date,margin_total,margin_kospi,margin_kosdaq,deposit,misu,bandae_amt,kospi_idx,kosdaq_idx,mcap,turn_val
20000104,,,,,,,1059.0400390625,,,
20000105,,,,,,,986.3099975585938,,,
20000106,,,,,,,960.7899780273438,,,
20000107,,,,,,,948.6500244140624,,,
20000110,,,,,,,987.239990234375,,,
20000111,,,,,,,981.3300170898438,,,
20000112,,,,,,,955.010009765625,,,
20000113,,,,,,,951.0499877929688,,,
20000114,,,,,,,948.030029296875,,,
20000117,,,,,,,983.27001953125,,,
20000118,,,,,,,981.530029296875,,,
20000119,,,,,,,938.780029296875,,,
20000120,,,,,,,945.9000244140624,,,
20000121,,,,,,,925.1599731445312,,,
20000124,,,,,,,926.77001953125,,,
20000125,,,,,,,891.219970703125,,,
20000126,,,,,,,885.5399780273438,,,
20000127,,,,,,,909.22998046875,,,
20000128,,,,,,,941.6699829101562,,,
20000131,,,,,,,943.8800048828124,,,
20000201,,,,,,,928.75,,,
20000202,,,,,,,943.5900268554688,,,
20000203,,,,,,,950.219970703125,,,
20000207,,,,,,,973.1300048828124,,,
20000208,,,,,,,961.219970703125,,,
20000209,,,,,,,976.0499877929688,,,
20000210,,,,,,,966.1799926757812,,,
20000211,,,,,,,953.219970703125,,,
20000214,,,,,,,910.8699951171876,,,
20000215,,,,,,,879.7000122070312,,,
20000216,,,,,,,879.5,,,
20000217,,,,,,,897.52001953125,,,
20000218,,,,,,,897.52001953125,,,
20000221,,,,,,,845.3200073242188,,,
20000222,,,,,,,850.02001953125,,,
20000223,,,,,,,880.6699829101562,,,
20000224,,,,,,,867.3699951171875,,,
20000225,,,,,,,864.760009765625,,,
20000228,,,,,,,819.010009765625,,,
20000229,,,,,,,828.3800048828125,,,
20000302,,,,,,,894.6599731445312,,,
20000303,,,,,,,894.8300170898438,,,
20000306,,,,,,,909.3300170898438,,,
20000307,,,,,,,907.3400268554688,,,
20000308,,,,,,,915.239990234375,,,
20000309,,,,,,,884.5900268554688,,,
20000310,,,,,,,891.3599853515625,,,
20000313,,,,,,,854.6599731445312,,,
20000314,,,,,,,846.739990234375,,,
20000315,,,,,,,837.530029296875,,,
20000316,,,,,,,841.219970703125,,,
20000317,,,,,,,855.5700073242188,,,
20000320,,,,,,,850.510009765625,,,
20000321,,,,,,,863.4099731445312,,,
20000322,,,,,,,882.4299926757812,,,
20000323,,,,,,,867.6199951171875,,,
20000324,,,,,,,889.239990234375,,,
20000327,,,,,,,886.7100219726562,,,
20000328,,,,,,,891.2899780273438,,,
20000329,,,,,,,908.510009765625,,,
20000330,,,,,,,889.9500122070312,,,
20000331,,,,,,,860.9400024414062,,,
20000403,,,,,,,846.4400024414062,,,
20000404,,,,,,,830.1599731445312,,,
20000406,,,,,,,804.3499755859375,,,
20000407,,,,,,,837.3800048828125,,,
20000410,,,,,,,870.1699829101562,,,
20000411,,,,,,,855.0499877929688,,,
20000412,,,,,,,837.010009765625,,,
20000414,,,,,,,800.8900146484375,,,
20000417,,,,,,,707.719970703125,,,
20000418,,,,,,,747.2999877929688,,,
20000419,,,,,,,755.0800170898438,,,
20000420,,,,,,,761.25,,,
20000421,,,,,,,767.1599731445312,,,
20000424,,,,,,,747.5800170898438,,,
20000425,,,,,,,737.2000122070312,,,
20000426,,,,,,,713.22998046875,,,
20000427,,,,,,,692.0700073242188,,,
20000428,,,,,,,725.3900146484375,,,
20000502,,,,,,,752.5900268554688,,,
20000503,,,,,,,752.760009765625,,,
20000504,,,,,,,751.2899780273438,,,
20000508,,,,,,,770.239990234375,,,
20000509,,,,,,,760.8499755859375,,,
20000510,,,,,,,759.510009765625,,,
20000512,,,,,,,740.2999877929688,,,
20000515,,,,,,,728.6699829101562,,,
20000516,,,,,,,746.77001953125,,,
20000517,,,,,,,727.1799926757812,,,
20000518,,,,,,,712.9500122070312,,,
20000519,,,,,,,730.6799926757812,,,
20000522,,,,,,,691.6099853515625,,,
20000523,,,,,,,679.760009765625,,,
20000524,,,,,,,674.9500122070312,,,
20000525,,,,,,,699.530029296875,,,
20000526,,,,,,,656.6599731445312,,,
20000529,,,,,,,655.9299926757812,,,
20000530,,,,,,,691.260009765625,,,
20000531,,,,,,,731.8800048828125,,,
20000601,,,,,,,738.489990234375,,,
20000602,,,,,,,760.6900024414062,,,
20000605,,,,,,,794.2100219726562,,,
20000607,,,,,,,822.5399780273438,,,
20000608,,,,,,,800.1099853515625,,,
20000609,,,,,,,836.4000244140625,,,
20000612,,,,,,,845.8099975585938,,,
20000613,,,,,,,804.4500122070312,,,
20000614,,,,,,,819.27001953125,,,
20000615,,,,,,,770.9500122070312,,,
20000616,,,,,,,759.0399780273438,,,
20000619,,,,,,,755.3800048828125,,,
20000620,,,,,,,785.3200073242188,,,
20000621,,,,,,,781.8699951171875,,,
20000622,,,,,,,782.239990234375,,,
20000623,,,,,,,778.9400024414062,,,
20000626,,,,,,,791.5499877929688,,,
20000627,,,,,,,809.8699951171875,,,
20000628,,,,,,,818.72998046875,,,
20000629,,,,,,,818.9000244140625,,,
20000630,,,,,,,821.219970703125,,,
20000703,,,,,,,835.2100219726562,,,
20000704,,,,,,,818.530029296875,,,
20000705,,,,,,,830.4000244140625,,,
20000706,,,,,,,837.6300048828125,,,
20000707,,,,,,,841.739990234375,,,
20000710,,,,,,,851.469970703125,,,
20000711,,,,,,,836.8599853515625,,,
20000712,,,,,,,839.760009765625,,,
20000713,,,,,,,845.75,,,
20000714,,,,,,,827.9500122070312,,,
20000718,,,,,,,812.3300170898438,,,
20000719,,,,,,,797.2999877929688,,,
20000720,,,,,,,778.9000244140625,,,
20000721,,,,,,,783.0599975585938,,,
20000724,,,,,,,737.8900146484375,,,
20000725,,,,,,,737.6400146484375,,,
20000726,,,,,,,743.8400268554688,,,
20000727,,,,,,,727.6799926757812,,,
20000728,,,,,,,692.6500244140625,,,
20000731,,,,,,,705.969970703125,,,
20000801,,,,,,,727.0999755859375,,,
20000802,,,,,,,728.3300170898438,,,
20000803,,,,,,,722.0800170898438,,,
20000804,,,,,,,710.0,,,
20000807,,,,,,,675.5900268554688,,,
20000808,,,,,,,666.0800170898438,,,
20000809,,,,,,,710.22998046875,,,
20000810,,,,,,,729.280029296875,,,
20000811,,,,,,,722.2100219726562,,,
20000814,,,,,,,733.25,,,
20000816,,,,,,,751.1400146484375,,,
20000817,,,,,,,743.489990234375,,,
20000818,,,,,,,728.3200073242188,,,
20000821,,,,,,,722.5800170898438,,,
20000822,,,,,,,738.6099853515625,,,
20000823,,,,,,,719.7100219726562,,,
20000824,,,,,,,718.8599853515625,,,
20000825,,,,,,,729.7999877929688,,,
20000828,,,,,,,731.8099975585938,,,
20000829,,,,,,,731.5599975585938,,,
20000830,,,,,,,718.9299926757812,,,
20000831,,,,,,,688.6199951171875,,,
20000901,,,,,,,692.1900024414062,,,
20000904,,,,,,,681.2999877929688,,,
20000905,,,,,,,679.239990234375,,,
20000906,,,,,,,676.6900024414062,,,
20000907,,,,,,,656.3699951171875,,,
20000908,,,,,,,653.6799926757812,,,
20000914,,,,,,,650.1400146484375,,,
20000915,,,,,,,628.2000122070312,,,
20000918,,,,,,,577.5599975585938,,,
20000919,,,,,,,571.1699829101562,,,
20000920,,,,,,,606.0800170898438,,,
20000921,,,,,,,595.989990234375,,,
20000922,,,,,,,553.25,,,
20000925,,,,,,,584.6300048828125,,,
20000926,,,,,,,587.5999755859375,,,
20000927,,,,,,,599.3099975585938,,,
20000928,,,,,,,605.8499755859375,,,
20000929,,,,,,,613.219970703125,,,
20001002,,,,,,,589.219970703125,,,
20001004,,,,,,,598.4199829101562,,,
20001005,,,,,,,606.7899780273438,,,
20001006,,,,,,,608.8499755859375,,,
20001009,,,,,,,589.1799926757812,,,
20001010,,,,,,,588.3400268554688,,,
20001011,,,,,,,557.1799926757812,,,
20001012,,,,,,,534.7100219726562,,,
20001013,,,,,,,524.5999755859375,,,
20001016,,,,,,,550.0999755859375,867.0999755859375,,
20001017,,,,,,,512.8499755859375,804.0,,
20001018,,,,,,,514.1699829101562,802.5999755859375,,
20001019,,,,,,,515.0399780273438,798.4000244140625,,
20001020,,,,,,,545.969970703125,826.2000122070312,,
20001023,,,,,,,528.3699951171875,796.4000244140625,,
20001024,,,,,,,545.0499877929688,808.9000244140625,,
20001025,,,,,,,542.3300170898438,808.5999755859375,,
20001026,,,,,,,523.6699829101562,793.7999877929688,,
20001027,,,,,,,515.3400268554688,783.7000122070312,,
20001030,,,,,,,504.7300109863281,741.7999877929688,,
20001031,,,,,,,514.47998046875,746.7999877929688,,
20001101,0.1859,0.1859,0.0,7.0558,0.4004,0.0,548.760009765625,763.5999755859375,,
20001102,0.1836,0.1836,0.0,7.1917,0.3766,0.0,558.0999755859375,782.5,,
20001103,0.1838,0.1838,0.0,7.3323,0.3841,0.0,560.4099731445312,795.4000244140625,,
20001104,0.1834,0.1834,0.0,7.2865,0.3819,0.0,,,,
20001106,0.1811,0.1811,0.0,7.5786,0.3719,0.0,556.6599731445312,804.5999755859375,,
20001107,0.1822,0.1822,0.0,7.5246,0.386,0.0,553.3499755859375,796.2999877929688,,
20001108,0.1813,0.1813,0.0,7.551,0.4194,0.0,558.0900268554688,793.0999755859375,,
20001109,0.1802,0.1802,0.0,7.4771,0.4674,0.0,560.6599731445312,801.0999755859375,,
20001110,0.1802,0.1802,0.0,7.442,0.4726,0.0,565.1799926757812,808.2999877929688,,
20001111,0.1802,0.1802,0.0,7.4195,0.4691,0.0,,,,
20001113,0.1833,0.1833,0.0,7.3322,0.4372,0.0,538.9400024414062,780.7000122070312,,
20001114,0.1839,0.1839,0.0,7.3451,0.3913,0.0,552.989990234375,800.9000244140625,,
20001115,0.1827,0.1827,0.0,7.2962,0.4219,0.0,557.47998046875,816.4000244140625,,
20001116,0.1828,0.1828,0.0,7.3139,0.4115,0.0,555.0399780273438,808.5999755859375,,
20001117,0.1809,0.1809,0.0,7.2222,0.4379,0.0,551.260009765625,806.7999877929688,,
20001118,0.1808,0.1808,0.0,7.1981,0.4335,0.0,,,,
20001120,0.179,0.179,0.0,7.2187,0.4268,0.0,537.4000244140625,801.7000122070312,,
20001121,0.1796,0.1796,0.0,7.1096,0.414,0.0,531.4500122070312,787.0,,
20001122,0.1767,0.1767,0.0,7.0932,0.4229,0.0,522.3300170898438,771.2999877929688,,
20001123,0.1757,0.1757,0.0,6.9466,0.4691,0.0,514.3099975585938,728.2999877929688,,
20001124,0.1749,0.1749,0.0,6.7443,0.4488,0.0,530.8400268554688,735.0,,
20001125,0.1748,0.1748,0.0,6.7577,0.4454,0.0,,,,
20001127,0.171,0.171,0.0,6.9068,0.4321,0.0,554.0399780273438,759.4000244140625,,
20001128,0.1701,0.1701,0.0,6.8659,0.4015,0.0,536.9400024414062,725.0,,
20001129,0.1667,0.1667,0.0,7.0677,0.4162,0.0,516.4400024414062,684.5,,
20001130,0.1627,0.1627,0.0,7.0794,0.4034,0.0,509.2300109863281,672.5999755859375,,
20001201,0.1624,0.1624,0.0,6.8184,0.4193,0.0,514.4600219726562,678.0999755859375,,
20001202,0.1622,0.1622,0.0,6.8054,0.4123,0.0,,,,
20001204,0.1624,0.1624,0.0,6.7992,0.4149,0.0,501.7300109863281,663.7999877929688,,
20001205,0.1628,0.1628,0.0,6.6347,0.3984,0.0,516.9600219726562,669.5999755859375,,
20001206,0.1593,0.1593,0.0,6.5913,0.3959,0.0,517.8900146484375,675.4000244140625,,
20001207,0.1564,0.1564,0.0,6.5367,0.3871,0.0,523.780029296875,677.2000122070312,,
20001208,0.1515,0.1515,0.0,6.6646,0.3973,0.0,534.8099975585938,684.0999755859375,,
20001209,0.1513,0.1513,0.0,6.6782,0.3926,0.0,,,,
20001211,0.1505,0.1505,0.0,6.7269,0.3701,0.0,554.7999877929688,711.0999755859375,,
20001212,0.1524,0.1524,0.0,6.7545,0.3587,0.0,543.0800170898438,697.7000122070312,,
20001213,0.1509,0.1509,0.0,7.0303,0.3916,0.0,557.8400268554688,707.5,,
20001214,0.1489,0.1489,0.0,7.1428,0.3829,0.0,547.3800048828125,708.5,,
20001215,0.1484,0.1484,0.0,7.0899,0.3623,0.0,534.0,679.4000244140625,,
20001216,0.1482,0.1482,0.0,7.1006,0.3599,0.0,,,,
20001218,0.1501,0.1501,0.0,7.2101,0.4021,0.0,539.27001953125,665.7000122070312,,
20001219,0.1514,0.1514,0.0,7.0359,0.4329,0.0,530.7999877929688,634.0,,
20001220,0.147,0.147,0.0,6.8697,0.3888,0.0,514.2100219726562,589.7999877929688,,
20001221,0.1437,0.1437,0.0,7.0807,0.38,0.0,511.8999938964844,560.5999755859375,,
20001222,0.1398,0.1398,0.0,6.7965,0.3895,0.0,500.6000061035156,526.7000122070312,,
20001223,0.1247,0.1247,0.0,6.7776,0.392,0.0,,,,
20001226,0.138,0.138,0.0,6.6519,0.3572,0.0,504.6199951171875,525.7999877929688,,
20001227,0.1353,0.1353,0.0,6.3566,0.3139,0.0,,,,
20001228,0.132,0.132,0.0,6.1776,0.2037,0.0,,,,
20001229,0.132,0.132,0.0,6.0569,0.1887,0.0,,,,
20001230,0.1313,0.1313,0.0,6.0576,0.174,0.0,,,,
20010102,0.1303,0.1303,0.0,6.4908,0.1585,0.0,520.9500122070312,557.0,,
20010103,0.1298,0.1298,0.0,6.5796,0.1498,0.0,521.4299926757812,569.0,,
20010104,0.1303,0.1303,0.0,6.8534,0.1931,0.0,558.02001953125,615.0999755859375,,
20010105,0.1296,0.1296,0.0,6.9993,0.2492,0.0,580.8499755859375,625.2000122070312,,
20010106,0.1295,0.1295,0.0,6.9906,0.2475,0.0,,,,
20010108,0.1252,0.1252,0.0,7.6308,0.3421,0.0,586.6500244140625,650.0,,
20010109,0.1226,0.1226,0.0,8.1935,0.3535,0.0,589.9199829101562,678.2000122070312,,
20010110,0.1233,0.1233,0.0,8.3783,0.3981,0.0,560.8099975585938,639.5999755859375,,
20010111,0.1257,0.1257,0.0,8.5273,0.4543,0.0,561.7899780273438,675.0999755859375,,
20010112,0.1261,0.1261,0.0,8.644,0.5648,0.0,587.8699951171875,713.5999755859375,,
20010113,0.126,0.126,0.0,8.6809,0.5605,0.0,,,,
20010115,0.1286,0.1286,0.0,8.5116,0.536,0.0,599.0,765.2000122070312,,
20010116,0.132,0.132,0.0,8.8949,0.5466,0.0,603.4199829101562,777.0999755859375,,
20010117,0.1315,0.1315,0.0,8.9788,0.6061,0.0,595.8300170898438,750.0999755859375,,
20010118,0.1322,0.1322,0.0,9.0927,0.6507,0.0,604.0499877929688,745.5999755859375,,
20010119,0.1328,0.1328,0.0,9.001,0.7286,0.0,619.780029296875,772.0999755859375,,
20010120,0.1328,0.1328,0.0,8.9396,0.7216,0.0,,,,
20010122,0.1352,0.1352,0.0,8.9498,0.6163,0.0,627.4500122070312,833.2000122070312,,
20010126,0.1384,0.1384,0.0,8.9309,0.5378,0.0,591.72998046875,800.4000244140625,,
20010127,0.1383,0.1383,0.0,8.9748,0.5582,0.0,,,,
20010129,0.1451,0.1451,0.0,8.9737,0.5481,0.0,596.5399780273438,813.7999877929688,,
20010130,0.1444,0.1444,0.0,8.8183,0.6419,0.0,591.3400268554688,827.5999755859375,,
20010131,0.1441,0.1441,0.0,8.717,0.6584,0.0,617.9099731445312,843.5999755859375,,
20010201,0.1448,0.1448,0.0,8.717,0.6761,0.0,612.2999877929688,827.0,,
20010202,0.1423,0.1423,0.0,8.694,0.6676,0.0,608.47998046875,826.5999755859375,,
20010203,0.1422,0.1422,0.0,8.6834,0.6663,0.0,,,,
20010205,0.141,0.141,0.0,8.828,0.6019,0.0,579.1599731445312,779.7000122070312,,
20010206,0.1416,0.1416,0.0,8.8616,0.5701,0.0,586.5800170898438,797.2000122070312,,
20010207,0.1416,0.1416,0.0,8.8472,0.6613,0.0,576.1900024414062,778.0,,
20010208,0.1424,0.1424,0.0,8.7887,0.5778,0.0,591.5700073242188,798.0,,
20010209,0.1442,0.1442,0.0,8.5448,0.5215,0.0,595.469970703125,807.2999877929688,,
20010210,0.1442,0.1442,0.0,8.5116,0.5182,0.0,,,,
20010212,0.1446,0.1446,0.0,8.6407,0.4792,0.0,599.2000122070312,831.0999755859375,,
20010213,0.1448,0.1448,0.0,8.6234,0.4862,0.0,598.780029296875,840.7999877929688,,
20010214,0.1446,0.1446,0.0,8.6668,0.5305,0.0,603.8300170898438,853.0999755859375,,
20010215,0.1463,0.1463,0.0,8.8605,0.6104,0.0,603.6300048828125,873.7999877929688,,
20010216,0.1479,0.1479,0.0,8.928,0.6168,0.0,604.9199829101562,863.2000122070312,,
20010217,0.1479,0.1479,0.0,8.8883,0.6115,0.0,,,,
20010219,0.1471,0.1471,0.0,8.9604,0.6487,0.0,596.6699829101562,872.9000244140625,,
20010220,0.146,0.146,0.0,8.8319,0.6441,0.0,608.739990234375,876.5,,
20010221,0.1466,0.1466,0.0,8.6889,0.6416,0.0,594.530029296875,852.5,,
20010222,0.1472,0.1472,0.0,8.7541,0.7215,0.0,583.4099731445312,801.7999877929688,,
20010223,0.1486,0.1486,0.0,8.9598,0.7374,0.0,583.52001953125,805.7000122070312,,
20010224,0.1486,0.1486,0.0,8.8461,0.7202,0.0,,,,
20010226,0.1493,0.1493,0.0,8.605,0.7411,0.0,585.3200073242188,812.5,,
20010227,0.1497,0.1497,0.0,8.2861,0.6516,0.0,577.5700073242188,781.2000122070312,,
20010228,0.1504,0.1504,0.0,8.1606,0.554,0.0,578.0999755859375,767.5999755859375,,
20010302,0.1518,0.1518,0.0,8.1532,0.534,0.0,559.4400024414062,719.9000244140625,,
20010303,0.1517,0.1517,0.0,8.1245,0.5274,0.0,,,,
20010305,0.1525,0.1525,0.0,8.1701,0.4772,0.0,565.3800048828125,743.2000122070312,,
20010306,0.1504,0.1504,0.0,8.0571,0.5171,0.0,568.1500244140625,735.2000122070312,,
20010307,0.1503,0.1503,0.0,8.1181,0.4976,0.0,568.6400146484375,753.5,,
20010308,0.1519,0.1519,0.0,8.1661,0.4573,0.0,579.280029296875,780.0,,
20010309,0.1522,0.1522,0.0,8.1456,0.4481,0.0,565.760009765625,765.5999755859375,,
20010310,0.1521,0.1521,0.0,8.1146,0.4462,0.0,,,,
20010312,0.1535,0.1535,0.0,8.1127,0.4469,0.0,545.0499877929688,723.2999877929688,,
20010313,0.1541,0.1541,0.0,8.0881,0.4431,0.0,527.969970703125,685.7000122070312,,
20010314,0.1517,0.1517,0.0,8.2606,0.5076,0.0,543.280029296875,720.4000244140625,,
20010315,0.1509,0.1509,0.0,8.1567,0.5222,0.0,541.8300170898438,712.4000244140625,,
20010316,0.1507,0.1507,0.0,8.0346,0.4935,0.0,538.6699829101562,713.7999877929688,,
20010317,0.1507,0.1507,0.0,8.0044,0.4921,0.0,,,,
20010319,0.1508,0.1508,0.0,8.0326,0.4758,0.0,534.3300170898438,713.2999877929688,,
20010320,0.1516,0.1516,0.0,7.9332,0.4295,0.0,531.5900268554688,713.5,,
20010321,0.1516,0.1516,0.0,7.9991,0.4193,0.0,532.5900268554688,712.7000122070312,,
20010322,0.1516,0.1516,0.0,7.9414,0.4551,0.0,527.0499877929688,706.4000244140625,,
20010323,0.1514,0.1514,0.0,7.7079,0.446,0.0,537.969970703125,706.0999755859375,,
20010324,0.1513,0.1513,0.0,7.677,0.4426,0.0,,,,
20010326,0.1501,0.1501,0.0,7.6608,0.4371,0.0,545.97998046875,727.7000122070312,,
20010327,0.1493,0.1493,0.0,7.897,0.4226,0.0,532.9000244140625,718.5999755859375,,
20010328,0.1515,0.1515,0.0,7.9326,0.4236,0.0,528.7899780273438,705.7999877929688,,
20010329,0.1506,0.1506,0.0,7.8449,0.4166,0.0,523.7999877929688,691.4000244140625,,
20010330,0.1512,0.1512,0.0,7.6393,0.4398,0.0,523.219970703125,684.2999877929688,,
20010331,0.1512,0.1512,0.0,7.6445,0.4431,0.0,,,,
20010402,0.1513,0.1513,0.0,7.6098,0.4069,0.0,515.2000122070312,682.9000244140625,,
20010403,0.151,0.151,0.0,7.6623,0.3933,0.0,503.260009765625,662.4000244140625,,
20010404,0.1507,0.1507,0.0,7.5698,0.3857,0.0,493.6900024414063,643.4000244140625,,
20010406,0.15,0.15,0.0,7.6172,0.3906,0.0,506.2200012207031,665.0999755859375,,
20010407,0.15,0.15,0.0,7.6651,0.3872,0.0,,,,
20010409,0.1491,0.1491,0.0,7.6854,0.3679,0.0,497.4599914550781,648.0999755859375,,
20010410,0.1488,0.1488,0.0,7.7035,0.3559,0.0,491.2099914550781,645.5999755859375,,
20010411,0.1473,0.1473,0.0,7.6083,0.3333,0.0,507.5299987792969,671.7999877929688,,
20010412,0.1469,0.1469,0.0,7.6971,0.3401,0.0,514.2100219726562,683.2000122070312,,
20010413,0.1465,0.1465,0.0,7.7783,0.3547,0.0,516.0999755859375,686.2000122070312,,
20010414,0.1464,0.1464,0.0,7.8195,0.3515,0.0,,,,
20010416,0.1464,0.1464,0.0,7.9247,0.3953,0.0,508.3500061035156,680.7000122070312,,
20010417,0.1458,0.1458,0.0,7.8793,0.3715,0.0,513.969970703125,683.0999755859375,,
20010418,0.1441,0.1441,0.0,8.0189,0.3526,0.0,540.0,721.9000244140625,,
20010419,0.1427,0.1427,0.0,8.0635,0.355,0.0,563.3099975585938,749.0,,
20010420,0.1437,0.1437,0.0,8.2155,0.4418,0.0,556.2899780273438,735.0,,
20010421,0.1437,0.1437,0.0,8.2337,0.4397,0.0,,,,
20010423,0.1389,0.1389,0.0,8.641,0.5943,0.0,560.9400024414062,758.7999877929688,,
20010424,0.1399,0.1399,0.0,8.7515,0.5869,0.0,555.6400146484375,757.2000122070312,,
20010425,0.142,0.142,0.0,8.788,0.5161,0.0,566.3400268554688,769.7000122070312,,
20010426,0.143,0.143,0.0,8.8883,0.5308,0.0,561.6199951171875,763.4000244140625,,
20010427,0.1437,0.1437,0.0,8.7154,0.5203,0.0,556.6300048828125,753.2000122070312,,
20010428,0.1437,0.1437,0.0,8.6945,0.5164,0.0,,,,
20010430,0.1434,0.1434,0.0,8.6528,0.4879,0.0,577.3599853515625,789.7000122070312,,
20010502,0.1409,0.1409,0.0,8.7573,0.4461,0.0,583.7000122070312,810.0,,
20010503,0.1417,0.1417,0.0,8.7976,0.47,0.0,584.4000244140625,799.9000244140625,,
20010504,0.1424,0.1424,0.0,8.8943,0.5944,0.0,585.5999755859375,804.7999877929688,,
20010507,0.1426,0.1426,0.0,8.9967,0.5942,0.0,596.5,828.4000244140625,,
20010508,0.1443,0.1443,0.0,9.0008,0.5402,0.0,590.9099731445312,822.7000122070312,,
20010509,0.1443,0.1443,0.0,8.9599,0.625,0.0,578.8400268554688,795.9000244140625,,
20010510,0.1428,0.1428,0.0,9.1337,0.6625,0.0,581.3800048828125,814.0999755859375,,
20010511,0.1419,0.1419,0.0,9.0684,0.6935,0.0,583.0599975585938,817.2000122070312,,
20010512,0.1419,0.1419,0.0,9.0104,0.6878,0.0,,,,
20010514,0.1439,0.1439,0.0,8.9917,0.6274,0.0,584.0800170898438,829.2999877929688,,
20010515,0.1464,0.1464,0.0,8.8252,0.5688,0.0,581.2999877929688,814.7999877929688,,
20010516,0.1469,0.1469,0.0,8.7531,0.5685,0.0,572.4000244140625,801.2000122070312,,
20010517,0.146,0.146,0.0,8.7688,0.5641,0.0,596.3900146484375,833.2000122070312,,
20010518,0.1451,0.1451,0.0,8.6501,0.5809,0.0,600.5399780273438,830.2999877929688,,
20010519,0.1449,0.1449,0.0,8.6376,0.5768,0.0,,,,
20010521,0.1457,0.1457,0.0,8.8129,0.5871,0.0,618.9600219726562,838.0999755859375,,
20010522,0.146,0.146,0.0,9.0824,0.5498,0.0,617.989990234375,837.7999877929688,,
20010523,0.1488,0.1488,0.0,9.3272,0.5728,0.0,622.5999755859375,828.5999755859375,,
20010524,0.1466,0.1466,0.0,9.5146,0.6225,0.0,622.280029296875,830.0999755859375,,
20010525,0.1482,0.1482,0.0,9.3638,0.6111,0.0,624.1099853515625,834.2999877929688,,
20010526,0.1482,0.1482,0.0,9.3453,0.6074,0.0,,,,
20010528,0.1537,0.1537,0.0,9.3284,0.5647,0.0,618.469970703125,832.2000122070312,,
20010529,0.1583,0.1583,0.0,9.2473,0.5506,0.0,632.0499877929688,838.0999755859375,,
20010530,,,,,,,628.4199829101562,832.2000122070312,,
20010531,0.1581,0.1581,0.0,9.0275,0.524,0.0,612.1599731445312,813.5,,
20010601,0.1603,0.1603,0.0,8.843,0.5299,0.0,607.0700073242188,801.0999755859375,,
20010602,0.1603,0.1603,0.0,8.943,0.5241,0.0,,,,
20010604,0.1592,0.1592,0.0,8.8315,0.5861,0.0,610.9099731445312,803.7000122070312,,
20010605,0.1579,0.1579,0.0,8.5394,0.5863,0.0,597.6599731445312,789.2000122070312,,
20010607,0.1581,0.1581,0.0,8.5565,0.5252,0.0,601.1400146484375,781.4000244140625,,
20010608,0.1582,0.1582,0.0,8.4814,0.5203,0.0,621.780029296875,807.7000122070312,,
20010609,0.1582,0.1582,0.0,8.5342,0.5163,0.0,,,,
20010611,0.1584,0.1584,0.0,8.7635,0.4792,0.0,608.22998046875,795.2000122070312,,
20010612,0.1624,0.1624,0.0,8.948,0.4791,0.0,607.1500244140625,801.2000122070312,,
20010613,0.1645,0.1645,0.0,8.8946,0.4625,0.0,614.0499877929688,816.7999877929688,,
20010614,0.167,0.167,0.0,8.7411,0.449,0.0,613.75,821.2999877929688,,
20010615,0.1689,0.1689,0.0,8.8438,0.4871,0.0,618.9600219726562,824.9000244140625,,
20010616,0.1689,0.1689,0.0,8.5627,0.4846,0.0,,,,
20010618,0.1689,0.1689,0.0,8.5566,0.4966,0.0,608.780029296875,817.5999755859375,,
20010619,0.1726,0.1726,0.0,8.3535,0.5032,0.0,608.9099731445312,809.2999877929688,,
20010620,0.1733,0.1733,0.0,8.3301,0.5306,0.0,595.719970703125,788.2999877929688,,
20010621,0.1736,0.1736,0.0,8.3677,0.5253,0.0,595.530029296875,788.2000122070312,,
20010622,0.1735,0.1735,0.0,8.1869,0.5395,0.0,599.0800170898438,786.0,,
20010623,0.1735,0.1735,0.0,8.2262,0.5358,0.0,,,,
20010625,0.1735,0.1735,0.0,8.3094,0.4972,0.0,598.02001953125,776.7999877929688,,
20010626,0.1756,0.1756,0.0,8.1018,0.4524,0.0,588.7100219726562,745.2999877929688,,
20010627,0.1762,0.1762,0.0,8.0348,0.4325,0.0,584.760009765625,746.0,,
20010628,0.1756,0.1756,0.0,7.9978,0.4365,0.0,583.27001953125,747.2000122070312,,
20010629,0.1749,0.1749,0.0,7.7329,0.4369,0.0,595.1300048828125,768.7000122070312,,
20010630,0.1749,0.1749,0.0,7.751,0.4338,0.0,,,,
20010702,0.1745,0.1745,0.0,7.718,0.4036,0.0,596.739990234375,775.5999755859375,,
20010703,0.1755,0.1755,0.0,7.7053,0.3795,0.0,594.3099975585938,776.5,,
20010704,0.1764,0.1764,0.0,7.8313,0.3794,0.0,597.25,774.9000244140625,,
20010705,0.1773,0.1773,0.0,7.8127,0.3817,0.0,593.6099853515625,767.2000122070312,,
20010706,0.1764,0.1764,0.0,7.6851,0.3776,0.0,578.5399780273438,740.7999877929688,,
20010707,0.1763,0.1763,0.0,7.6827,0.3768,0.0,,,,
20010709,0.1769,0.1769,0.0,7.9569,0.3542,0.0,560.0,701.2000122070312,,
20010710,0.1758,0.1758,0.0,7.94,0.3685,0.0,558.5999755859375,706.7000122070312,,
20010711,0.1727,0.1727,0.0,7.9505,0.4159,0.0,553.6500244140625,680.7000122070312,,
20010712,0.1721,0.1721,0.0,7.9055,0.3869,0.0,559.9500122070312,721.5999755859375,,
20010713,0.1733,0.1733,0.0,7.85,0.3579,0.0,548.489990234375,695.7999877929688,,
20010714,0.1733,0.1733,0.0,7.8104,0.3571,0.0,,,,
